,global_rank,title,id,release_date,day,month,year,max_theaters_used,first_day_sales,first_weekend_sales,first_week_sales,total_sales,viewers_by_theaters,Unnamed: 0,tmdb_id,budget,imdb_id,original_language,original_title,tmdb_popularity,runtime,tagline,tmdb_vote_count,tmdb_vote_average,cast1,cast1_popularity,cast2,cast2_popularity,cast3,cast3_popularity
1622,1592,Même la pluie,11737,2011-01-05,5,1,2011,88,4137.0,40249.0,49237,228407,2595.0,2031.0,53596.0,10600000.0,tt1422032,es,También la lluvia,7.677,103.0,,215.0,6.9,Luis Tosar,4.743,Gael García Bernal,6.692,Juan Carlos Aduviri,2.54
1623,1593,L'Aigle de la Neuvième légion,11965,2011-05-04,4,5,2011,252,16904.0,101869.0,124506,228375,906.0,,,,,,,,,,,,,,,,,
1624,1594,Demi-sœurs,18160,2018-05-30,30,5,2018,254,16833.0,82872.0,105640,228017,897.0,3867.0,521092.0,0.0,tt7195416,fr,Demi-sœurs,5.917,105.0,Elles s'adorent... à moitié !,169.0,6.1,Sabrina Ouazani,9.161,Alice David,5.13,Charlotte Gabris,5.357
1625,1595,Hurricane,17722,2018-02-28,28,2,2018,275,21380.0,115463.0,138886,227787,828.0,,,,,,,,,,,,,,,,,
1626,1596,Le Lac aux oies sauvages,19858,2019-12-25,25,12,2019,360,8432.0,52123.0,68436,227691,632.0,,,,,,,,,,,,,,,,,
1627,1597,Notre Dame,19948,2019-12-18,18,12,2019,279,12384.0,80085.0,96883,227409,815.0,,,,,,,,,,,,,,,,,
1628,1598,Le Chasseur de primes,11020,2010-04-14,14,4,2010,271,26428.0,121934.0,149251,227364,838.0,947.0,27573.0,40000000.0,tt1038919,en,The Bounty Hunter,15.777,110.0,Mettre son ex en prison... Il aime ce job !,2385.0,5.8,Gerard Butler,20.591,Jennifer Aniston,15.682,Peter Greene,14.948
1629,1599,Repas de famille,14884,2014-12-03,3,12,2014,230,8688.0,61205.0,80930,226894,986.0,874.0,304031.0,0.0,tt4164350,fr,Repas de famille,1.506,90.0,,25.0,4.2,Éric Carrière,0.84,Francis Ginibre,1.4,Noëlle Perna,0.6
1630,1600,Buried,11625,2010-11-03,3,11,2010,228,23609.0,119601.0,139252,226838,994.0,946.0,26388.0,1987650.0,tt1462758,en,Buried,24.399,95.0,Il a 90 minutes pour s'en sortir.,2279.0,6.6,Ryan Reynolds,45.282,José Luis García Pérez,0.691,Robert Paterson,5.043
1631,1601,Oscar et le monde des chats,18800,2018-12-12,12,12,2018,232,20469.0,47108.0,50675,226325,975.0,3865.0,513386.0,0.0,tt7886614,zh,猫与桃花源,17.45,88.0,Une incroyable aventure au pays des chats !,83.0,6.7,Yufeng Li,0.6,Yang Yanduo,0.828,Chen Linsheng,0.753
1632,1602,Top Cops,11136,2010-06-23,23,6,2010,278,13661.0,75782.0,111144,226312,814.0,945.0,23742.0,30000000.0,tt1385867,en,Cop Out,18.39,100.0,Une belle paire de flics,1232.0,5.6,Bruce Willis,22.43,Tracy Morgan,5.147,Seann William Scott,13.835
1633,1603,Voisins du troisième type,12726,2012-09-12,12,9,2012,300,20897.0,111553.0,130825,226278,754.0,908.0,80035.0,68000000.0,tt1298649,en,The Watch,69.38,100.0,,1929.0,5.5,Ben Stiller,13.39,Vince Vaughn,12.838,Rosemarie DeWitt,12.374
1634,1604,Silent Hill: Revelation,12930,2012-11-28,28,11,2012,260,19490.0,113175.0,130355,225922,868.0,,,,,,,,,,,,,,,,,
1635,1605,Bécassine,18090,2018-06-20,20,6,2018,344,12000.0,54655.0,71186,225887,656.0,,,,,,,,,,,,,,,,,
1636,1606,Angèle et Tony,11950,2011-01-26,26,1,2011,120,8087.0,56948.0,73579,225273,1877.0,2029.0,56002.0,0.0,tt1538221,fr,Angèle et Tony,2.205,87.0,,28.0,6.5,Clotilde Hesme,6.121,Grégory Gadebois,6.238,Evelyne Didi,1.128
1637,1607,La Danseuse,16231,2016-09-28,28,9,2016,267,15326.0,72473.0,91222,224974,842.0,1102.0,392794.0,8000000.0,tt4632440,fr,La Danseuse,8.607,112.0,,183.0,6.6,SoKo,4.442,Gaspard Ulliel,31.48,Mélanie Thierry,10.288
1638,1608,Dos au mur,12322,2012-02-15,15,2,2012,254,17327.0,121927.0,156939,223897,881.0,,,,,,,,,,,,,,,,,
1639,1609,Grand Central,13704,2013-08-28,28,8,2013,235,17224.0,78397.0,95280,223539,951.0,1508.0,186991.0,0.0,tt2835548,fr,Grand Central,7.227,94.0,,102.0,5.7,Léa Seydoux,33.274,Tahar Rahim,4.994,Olivier Gourmet,3.445
1640,1610,La Prière,17862,2018-03-21,21,3,2018,226,12650.0,65440.0,86676,223486,988.0,,,,,,,,,,,,,,,,,
1641,1611,L'autre côté de l’espoir,16973,2017-03-15,15,3,2017,151,8420.0,62282.0,87729,223233,1478.0,,,,,,,,,,,,,,,,,
1642,1612,Paris-Manhattan,12851,2012-07-18,18,7,2012,254,19475.0,85719.0,106736,222875,877.0,905.0,123235.0,0.0,tt1885331,fr,Paris-Manhattan,7.688,76.0,Deux villes. Une romance sans espoir.,150.0,5.6,Alice Taglioni,7.802,Patrick Bruel,2.647,Marine Delterme,6.703
1643,1613,Daybreakers,10882,2010-03-03,3,3,2010,229,16338.0,100432.0,117073,222555,971.0,944.0,19901.0,20000000.0,tt0433362,en,Daybreakers,20.241,98.0,,1560.0,6.3,Ethan Hawke,19.024,Sam Neill,33.097,Willem Dafoe,33.036
1644,1614,Project Almanac,14048,2015-02-25,25,2,2015,195,24895.0,110867.0,135499,222269,1139.0,,,,,,,,,,,,,,,,,
1645,1615,A Cure for Life,16710,2017-02-15,15,2,2017,256,21335.0,120312.0,152375,221896,866.0,2989.0,340837.0,40000000.0,tt4731136,en,A Cure for Wellness,26.309,146.0,Nous sommes tous humain. Nous sommes tous vulnérables.,3232.0,6.3,Dane DeHaan,13.86,Jason Isaacs,16.156,Mia Goth,34.532
1646,1616,La Bataille géante de boules de neige,16606,2016-12-21,21,12,2016,301,55846.0,87956.0,110004,221857,737.0,,,,,,,,,,,,,,,,,
1647,1617,Priest (2011),11911,2011-05-11,11,5,2011,187,20703.0,121025.0,146463,221719,1185.0,,,,,,,,,,,,,,,,,
1648,1618,Splice,10992,2010-06-30,30,6,2010,222,28560.0,115937.0,137963,221389,997.0,943.0,37707.0,26000000.0,tt1017460,en,Splice,30.529,104.0,,1749.0,5.8,Adrien Brody,16.495,Sarah Polley,10.405,Delphine Chanéac,7.415
1649,1619,Dirty papy,15615,2016-02-03,3,2,2016,248,14520.0,100193.0,126264,220927,890.0,,,,,,,,,,,,,,,,,
1650,1620,Trance,13403,2013-05-08,8,5,2013,195,25587.0,104417.0,124297,220875,1132.0,1507.0,68727.0,20000000.0,tt1924429,en,Trance,14.806,95.0,Le monde des voleurs d'art,1843.0,6.6,James McAvoy,22.01,Vincent Cassel,24.608,Rosario Dawson,17.701
1651,1621,Léo et les extra-terrestres,18131,2018-05-09,9,5,2018,285,17327.0,97391.0,100822,220790,774.0,,,,,,,,,,,,,,,,,
1652,1622,Un Amour impossible,18559,2018-11-07,7,11,2018,227,11825.0,72890.0,95480,220500,971.0,3861.0,451713.0,0.0,tt8260226,fr,Un amour impossible,7.273,135.0,,150.0,6.6,Virginie Efira,19.056,Niels Schneider,5.378,Jehnny Beth,0.972
1653,1623,Une vie cachée,19742,2019-12-11,11,12,2019,160,9473.0,51464.0,63422,220205,1376.0,3444.0,403300.0,9000000.0,tt5827916,en,A Hidden Life,17.355,173.0,,485.0,7.1,August Diehl,9.707,Valerie Pachner,8.7,Maria Simon,1.438
1654,1624,45 Ans,15682,2016-01-27,27,1,2016,118,8274.0,58449.0,76662,219967,1864.0,,,,,,,,,,,,,,,,,
1655,1625,Celle que vous croyez,18923,2019-02-27,27,2,2019,268,17545.0,87214.0,113432,219953,820.0,3443.0,544404.0,0.0,tt7552686,fr,Celle que vous croyez,9.863,101.0,Un amour né sur internet peut cacher de nombreux secrets...,246.0,6.5,Juliette Binoche,8.906,Nicole Garcia,12.917,François Civil,2.835
1656,1626,Solutions locales pour un désordre global,11231,2010-04-07,7,4,2010,100,4329.0,28316.0,38166,219746,2197.0,942.0,53930.0,0.0,tt1600731,fr,Solutions locales pour un désordre global,2.128,113.0,,13.0,7.8,Pierre Rabhi,0.6,Claude Bourguignon,0.728,Lydia Bourguignon,0.6
1657,1627,Les Misérables (2013),12850,2013-02-13,13,2,2013,303,16937.0,103027.0,127909,218983,722.0,,,,,,,,,,,,,,,,,
1658,1628,Une nouvelle chance,12932,2012-11-21,21,11,2012,360,16184.0,108054.0,134985,218782,607.0,,,,,,,,,,,,,,,,,
1659,1629,Le Manoir,17199,2017-06-21,21,6,2017,176,8635.0,55508.0,104758,218683,1242.0,2988.0,437739.0,0.0,tt7029854,fr,Le Manoir,16.403,100.0,,411.0,4.9,Nathalie Odzierejko,2.256,Kemar,1.429,Yvick Letexier,1.188
1660,1630,Morning Glory,11382,2011-04-06,6,4,2011,239,19422.0,,121428,218438,913.0,2027.0,38357.0,40000000.0,tt1126618,en,Morning Glory,15.46,107.0,C'est le job de ses rêves... A deux exceptions prés.,1226.0,6.3,Rachel McAdams,18.752,Harrison Ford,18.142,Patrick Wilson,47.541
1661,1631,Nos batailles,18330,2018-10-03,3,10,2018,240,11146.0,60752.0,83239,218044,908.0,3860.0,514577.0,0.0,tt7773210,fr,Nos batailles,5.967,98.0,,116.0,6.4,Romain Duris,13.308,Laetitia Dosch,9.002,Laure Calamy,9.045
1662,1632,Extrêmement fort et incroyablement près,12387,2012-02-29,29,2,2012,300,17815.0,109494.0,134454,217874,726.0,,,,,,,,,,,,,,,,,
1663,1633,Syngué Sabour - Pierre de patience,13439,2013-02-20,20,2,2013,112,9258.0,53650.0,70657,217760,1944.0,,,,,,,,,,,,,,,,,
1664,1634,Petits meurtres à l'anglaise,11453,2010-07-07,7,7,2010,136,8499.0,51805.0,71186,217717,1600.0,,,,,,,,,,,,,,,,,
1665,1635,Les Nouveaux chiens de garde,12651,2012-01-11,11,1,2012,55,2474.0,18208.0,23565,217509,3954.0,,,,,,,,,,,,,,,,,
1666,1636,Il était temps,13706,2013-11-06,6,11,2013,222,10895.0,83722.0,115791,217386,979.0,,,,,,,,,,,,,,,,,
1667,1637,Chanson Douce,19690,2019-11-27,27,11,2019,309,22873.0,89922.0,111704,217224,702.0,,,,,,,,,,,,,,,,,
1668,1638,Promised Land (2013),13095,2013-04-17,17,4,2013,211,17553.0,82019.0,103525,217102,1028.0,,,,,,,,,,,,,,,,,
1669,1639,Lourdes (2019),19401,2019-05-08,8,5,2019,316,14322.0,37093.0,44342,216917,686.0,,,,,,,,,,,,,,,,,
1670,1640,Fahim,19580,2019-10-16,16,10,2019,311,24123.0,87506.0,115825,216724,696.0,3440.0,589978.0,0.0,tt4693588,fr,Fahim,9.382,108.0,Jusqu'au bout du monde pour réaliser son rêve.,127.0,6.8,Assad Ahmed,0.6,Gérard Depardieu,11.087,Isabelle Nanty,7.466
1671,1641,La Fleur de l'âge,13560,2013-05-01,1,5,2013,224,27093.0,71882.0,89871,216661,967.0,1502.0,189019.0,0.0,tt2375791,fr,La Fleur de l'âge,1.419,83.0,,16.0,6.3,Pierre Arditi,3.805,Jean-Pierre Marielle,4.269,Julie Ferrier,2.786
1672,1642,Precious,11036,2010-03-03,3,3,2010,75,8026.0,49908.0,61833,216634,2888.0,940.0,25793.0,10000000.0,tt0929632,en,Precious,18.862,109.0,,1340.0,7.4,Gabourey Sidibe,4.119,Mo'Nique,4.929,Paula Patton,23.003
1673,1643,#Le Monde de Nemo (en 3D),12843,2013-01-16,16,1,2013,252,11404.0,55068.0,56546,216344,858.0,,,,,,,,,,,,,,,,,
1674,1644,Jersey Boys,13965,2014-06-18,18,6,2014,272,10251.0,52433.0,71092,216262,795.0,873.0,209451.0,40000000.0,tt1742044,en,Jersey Boys,16.521,134.0,,579.0,6.8,John Lloyd Young,0.84,Vincent Piazza,3.699,Michael Lomenda,0.98
1675,1645,Trois souvenirs de ma jeunesse,15213,2015-05-20,20,5,2015,299,9445.0,60375.0,84181,216227,723.0,854.0,315575.0,0.0,tt4048050,fr,Trois souvenirs de ma jeunesse,6.573,123.0,,139.0,6.6,Mathieu Amalric,7.848,Lou Roy-Lecollinet,2.407,Quentin Dolmaire,1.996
1676,1646,22 Miles,18120,2018-08-29,29,8,2018,303,22671.0,99369.0,119049,216100,713.0,3859.0,347375.0,35000000.0,tt4560436,en,Mile 22,40.804,95.0,"1 prisonnier à convoyer, 22 Miles à parcourir, 90 minutes chrono, 0 renfort.",1808.0,6.2,Mark Wahlberg,41.12,Lauren Cohan,23.472,Iko Uwais,20.221
1677,1647,Detachment,12433,2012-02-01,1,2,2012,66,6778.0,46740.0,58554,215980,3272.0,901.0,74308.0,0.0,tt1683526,en,Detachment,23.898,97.0,,1096.0,7.6,Adrien Brody,16.495,Sami Gayle,12.253,Christina Hendricks,19.861
1678,1648,La Confession,16804,2017-03-08,8,3,2017,265,15807.0,73041.0,91007,215876,814.0,2987.0,426825.0,0.0,tt5546300,fr,La Confession,4.581,116.0,L'amour jusqu'à l'impossible,73.0,6.5,Romain Duris,13.308,Marine Vacth,15.588,Anne Le Ny,5.138
1679,1649,Infiltré,13153,2013-05-08,8,5,2013,118,22686.0,95115.0,109692,215828,1829.0,,,,,,,,,,,,,,,,,
1680,1650,Or Noir,12237,2011-11-23,23,11,2011,454,17084.0,122596.0,150639,215640,474.0,,,,,,,,,,,,,,,,,
1681,1651,Vénus noire,11717,2010-10-27,27,10,2010,157,11087.0,70802.0,101704,215484,1372.0,939.0,56405.0,0.0,tt1401643,fr,Vénus noire,6.384,170.0,,83.0,6.6,Yahima Torres,0.972,André Jacobs,6.7,Elina Löwensohn,5.387
1682,1652,The Assassin,15280,2016-03-09,9,3,2016,107,8015.0,56300.0,71311,214704,2006.0,1098.0,372607.0,0.0,tt0096837,en,The Assassin,2.397,91.0,,5.0,4.6,Steve Railsback,6.136,Elpidia Carrillo,11.879,Nicholas Guest,4.59
1683,1653,Gauguin – Voyage de Tahiti,17310,2017-09-20,20,9,2017,258,13184.0,61491.0,84248,214611,831.0,,,,,,,,,,,,,,,,,
1684,1654,No et moi,11688,2010-11-17,17,11,2010,205,11181.0,83132.0,103608,214230,1045.0,938.0,50158.0,0.0,tt1600428,fr,No et moi,4.113,105.0,,61.0,6.1,Zabou Breitman,6.218,Bernard Campan,1.856,Nina Rodriguez,1.4
1685,1655,Le Daim,19285,2019-06-19,19,6,2019,348,22275.0,72641.0,94460,213649,613.0,3439.0,582883.0,0.0,tt8193790,fr,Le Daim,9.65,77.0,,448.0,6.5,Jean Dujardin,11.604,Adèle Haenel,7.517,Albert Delpy,4.074
1686,1656,Respire,14681,2014-11-12,12,11,2014,206,14659.0,82271.0,103120,213530,1036.0,872.0,270400.0,0.0,tt3365778,fr,Respire,6.97,92.0,,412.0,7.1,Joséphine Japy,4.16,Lou de Laâge,8.054,Isabelle Carré,4.334
1687,1657,"Miraï, ma petite soeur",18678,2018-12-26,26,12,2018,150,26240.0,71658.0,88044,213026,1420.0,,,,,,,,,,,,,,,,,
1688,1658,Unfriended: Dark Web,18190,2018-12-26,26,12,2018,119,17095.0,86136.0,103423,212866,1788.0,,,,,,,,,,,,,,,,,
1689,1659,La Dream Team,15756,2016-03-23,23,3,2016,318,22646.0,101398.0,137639,212484,668.0,1097.0,381351.0,0.0,tt4676238,fr,La Dream Team,7.826,95.0,,139.0,5.7,Medi Sadoun,5.43,Gérard Depardieu,11.087,Chantal Lauby,7.238
1690,1660,Une nuit,12476,2012-01-04,4,1,2012,166,16277.0,113395.0,137982,212393,1279.0,,,,,,,,,,,,,,,,,
1691,1661,Effraction (2011),12408,2012-07-18,18,7,2012,181,14547.0,82839.0,101567,212229,1172.0,,,,,,,,,,,,,,,,,
1692,1662,Une merveilleuse histoire du temps,14805,2015-01-21,21,1,2015,207,11260.0,76959.0,97907,212143,1024.0,853.0,266856.0,15000000.0,tt2980516,en,The Theory of Everything,30.044,123.0,L'histoire extraordinaire de Jane et Stephen Hawking.,9262.0,7.9,Eddie Redmayne,33.778,Felicity Jones,17.879,Charlie Cox,12.93
1693,1663,Dans l'ombre de Mary,13605,2014-03-05,5,3,2014,272,10305.0,119815.0,137770,212015,779.0,,,,,,,,,,,,,,,,,
1694,1664,Hors contrôle,15912,2016-08-17,17,8,2016,197,18777.0,100434.0,128267,211957,1075.0,1096.0,86687.0,0.0,tt0101368,en,Severed Ties,1.921,92.0,,9.0,4.3,Oliver Reed,7.995,Elke Sommer,7.562,Garrett Morris,5.582
1695,1665,Overlord,18689,2018-11-21,21,11,2018,270,18998.0,105793.0,126129,211472,783.0,3608.0,438799.0,38000000.0,tt4530422,en,Overlord,36.81,110.0,,2294.0,6.7,Jovan Adepo,5.488,Wyatt Russell,11.587,Pilou Asbæk,7.731
1696,1666,Sugar Man,13124,2012-12-26,26,12,2012,2,641.0,4613.0,6799,211428,105714.0,898.0,84334.0,1000000.0,tt2125608,en,Searching for Sugar Man,10.641,80.0,,711.0,7.9,Stephen Segerman,0.84,Rodriguez,0.6,Regan Rodriguez,2.602
1697,1667,Scary Stories,19540,2019-08-21,21,8,2019,267,21415.0,94786.0,126562,211107,790.0,3438.0,417384.0,25000000.0,tt3387520,en,Scary Stories to Tell in the Dark,40.262,108.0,À raconter dans le noir.,2101.0,6.5,Zoe Colletti,8.037,Dean Norris,14.014,Michael Garza,3.057
1698,1668,Un Homme très recherché,14429,2014-09-17,17,9,2014,211,,87221.0,107724,210896,999.0,870.0,157849.0,15000000.0,tt1972571,en,A Most Wanted Man,10.296,121.0,,1105.0,6.5,Philip Seymour Hoffman,13.325,Willem Dafoe,33.036,Robin Wright,18.41
1699,1669,Last Vegas,13574,2013-11-27,27,11,2013,187,11381.0,92890.0,114465,210621,1126.0,1499.0,137093.0,28000000.0,tt1204975,en,Last Vegas,29.057,105.0,Vivez un week-end de légende,1825.0,6.4,Robert De Niro,23.276,Morgan Freeman,25.481,Michael Douglas,11.518
1700,1670,Winnie l'ourson,11746,2011-04-13,13,4,2011,380,17139.0,47654.0,67425,210516,553.0,,,,,,,,,,,,,,,,,
1701,1671,Blair Witch,16007,2016-09-21,21,9,2016,237,17814.0,92067.0,105852,210053,886.0,1095.0,351211.0,5000000.0,tt1540011,en,Blair Witch,31.281,90.0,Il y a quelque chose de mal caché dans les bois.,1595.0,5.2,James Allen McCune,2.633,Callie Hernandez,7.562,Brandon Scott,1.694
1702,1672,La Mécanique de l'ombre,16623,2017-01-11,11,1,2017,241,15277.0,100421.0,124675,210007,871.0,2985.0,482114.0,5200000.0,tt5231916,fr,La Mécanique de l'ombre,9.824,93.0,Certaines choses ne peuvent rester inconnues,124.0,5.9,François Cluzet,6.028,Denis Podalydès,2.132,Sami Bouajila,9.425
1703,1673,Demi-soeur,13569,2013-06-05,5,6,2013,309,13151.0,77553.0,106307,208976,676.0,,,,,,,,,,,,,,,,,
1704,1674,Sleepless,16617,2017-08-09,9,8,2017,226,20112.0,,114663,208579,922.0,2984.0,324542.0,30000000.0,tt2072233,en,Sleepless,31.513,95.0,,1074.0,5.9,Jamie Foxx,25.029,Michelle Monaghan,19.311,Dermot Mulroney,16.122
1705,1675,"Marie Stuart, Reine d'Ecosse",18833,2019-02-27,27,2,2019,170,11778.0,74517.0,97175,208561,1226.0,,,,,,,,,,,,,,,,,
1706,1676,L'Autre Dumas,11135,2010-02-10,10,2,2010,281,17256.0,96261.0,123246,208205,740.0,,,,,,,,,,,,,,,,,
1707,1677,Les Cowboys,15542,2015-11-25,25,11,2015,206,14374.0,89560.0,114382,208023,1009.0,852.0,336811.0,0.0,tt4228294,fr,Les Cowboys,6.055,104.0,,101.0,6.5,François Damiens,3.061,Finnegan Oldfield,9.361,Agathe Dronne,0.98
1708,1678,Les Rêves dansants sur les pas de Pina Bausch,11698,2010-10-13,13,10,2010,58,3143.0,23002.0,36823,207770,3582.0,,,,,,,,,,,,,,,,,
1709,1679,The Hate U Give – La Haine qu’on donne,18645,2019-01-23,23,1,2019,173,11824.0,84038.0,97825,207574,1199.0,,,,,,,,,,,,,,,,,
1710,1680,Trop loin pour toi,10803,2010-09-29,29,9,2010,238,17893.0,106807.0,125234,207496,871.0,935.0,38073.0,32000000.0,tt1322312,en,Going the Distance,13.301,102.0,"Plus c'est long, moins c'est bon.",616.0,6.0,Drew Barrymore,16.333,Justin Long,12.42,Charlie Day,13.1
1711,1681,Under the Silver Lake,18034,2018-08-08,8,8,2018,171,13488.0,58415.0,78781,206714,1208.0,3607.0,396461.0,8500000.0,tt5691670,en,Under the Silver Lake,17.609,139.0,Que cachent-ils ?,956.0,6.4,Andrew Garfield,33.878,Riley Keough,11.212,Topher Grace,6.516
1712,1682,Les Yeux de sa mère,11905,2011-03-23,23,3,2011,242,20139.0,93868.0,122339,206415,852.0,,,,,,,,,,,,,,,,,
1713,1683,Catacombes,14444,2014-08-20,20,8,2014,139,18148.0,75847.0,103006,206319,1484.0,,,,,,,,,,,,,,,,,
1714,1684,"Plaire, aimer et courir vite",18082,2018-05-10,10,5,2018,206,10285.0,60202.0,75674,206293,1001.0,3606.0,485189.0,0.0,tt7534054,fr,"Plaire, aimer et courir vite",12.152,132.0,,180.0,6.9,Vincent Lacoste,4.993,Pierre Deladonchamps,5.106,Denis Podalydès,2.132
1715,1685,The Master,12985,2013-01-09,9,1,2013,139,13993.0,93032.0,112747,205963,1481.0,1497.0,68722.0,32000000.0,tt1560747,en,The Master,20.748,137.0,Un aperçu de la vie du chef de l'église de scientologie,2379.0,7.2,Joaquin Phoenix,16.746,Philip Seymour Hoffman,13.325,Amy Adams,17.316
1716,1686,Black Coal,14223,2014-06-11,11,6,2014,118,10327.0,51121.0,66297,205124,1738.0,,,,,,,,,,,,,,,,,
1717,1687,L'Art d'aimer,12366,2011-11-23,23,11,2011,140,12047.0,70171.0,88253,205036,1464.0,2023.0,92424.0,0.0,tt1700467,fr,L'art d'aimer,3.096,85.0,,45.0,6.0,Emmanuel Mouret,3.287,Pascale Arbillot,4.623,Ariane Ascaride,2.197
1718,1688,R.I.F.,12260,2011-08-31,31,8,2011,292,22874.0,105513.0,126589,204859,701.0,,,,,,,,,,,,,,,,,
1719,1689,"Into the Woods, Promenons-nous dans les bois",13810,2015-01-28,28,1,2015,178,14026.0,103900.0,117984,204614,1149.0,,,,,,,,,,,,,,,,,
1720,1690,Forces spéciales,12261,2011-11-02,2,11,2011,264,25381.0,113868.0,133098,204606,775.0,2021.0,74513.0,10000000.0,tt1656192,fr,Forces spéciales,112.646,107.0,"Si tu traverses l'enfer, continue d'avancer.",429.0,6.7,Diane Kruger,18.041,Djimon Hounsou,17.648,Benoît Magimel,5.454
1721,1691,Paranoïa,17882,2018-07-11,11,7,2018,230,15164.0,61916.0,88704,204170,887.0,3605.0,115348.0,35000000.0,tt1413495,en,Paranoia,16.234,106.0,Coinçé entre deux rois même un pion peut changer le jeu,717.0,5.7,Liam Hemsworth,8.734,Harrison Ford,18.142,Gary Oldman,25.969
1722,1692,Ma première fois,12590,2012-01-18,18,1,2012,199,15897.0,90728.0,108071,204100,1025.0,897.0,113160.0,6180000.0,tt2152779,fr,Ma première fois,6.588,94.0,,507.0,6.6,Esther Comar,2.744,Martin Cannavo,0.694,Vincent Perez,1.294
1723,1693,Brèves de comptoir,14541,2014-09-24,24,9,2014,248,16316.0,70136.0,94602,204028,822.0,867.0,291520.0,0.0,tt3242352,fr,Brèves de comptoir,1.74,100.0,,16.0,4.3,Chantal Neuwirth,3.874,Didier Bénureau,1.012,Christian Pereira,0.975
1724,1694,"Ni juge, ni soumise",17842,2018-02-07,7,2,2018,28,3114.0,22374.0,31110,203259,7259.0,3604.0,473325.0,0.0,tt5501158,fr,"Ni juge, ni soumise",4.806,99.0,C'est pas du cinéma... c'est pire !,85.0,7.3,Anne Gruwez,0.6,David Derumier,0.6,Serge Graide,0.6
1725,1695,Enemy,14144,2014-08-27,27,8,2014,165,20642.0,82127.0,99480,203225,1231.0,866.0,181886.0,0.0,tt2316411,en,Enemy,18.585,91.0,,4740.0,6.9,Jake Gyllenhaal,25.473,Mélanie Laurent,15.735,Sarah Gadon,13.148
1726,1696,Moka,15995,2016-08-17,17,8,2016,193,12391.0,70316.0,85331,203171,1052.0,1094.0,408024.0,0.0,tt5072406,fr,Moka,2.714,90.0,,65.0,6.0,Emmanuelle Devos,5.499,Nathalie Baye,7.728,Diane Rouxel,0.7
1727,1697,#Jurassic Park (3D),13123,2013-05-01,1,5,2013,178,33949.0,93376.0,115141,203145,1141.0,,,,,,,,,,,,,,,,,
1728,1698,Tout en haut du monde,15683,2016-01-27,27,1,2016,144,15202.0,40077.0,41340,203111,1410.0,1093.0,345775.0,0.0,tt2262345,fr,Tout en haut du monde,5.752,80.0,,113.0,7.5,Christa Théret,3.803,Féodor Atkine,7.186,Audrey Sablé,1.164
1729,1699,La Taularde,16005,2016-09-14,14,9,2016,195,12002.0,75409.0,96119,203081,1041.0,,,,,,,,,,,,,,,,,
1730,1700,Balade entre les tombes,14480,2014-10-15,15,10,2014,0,13714.0,81165.0,110509,202814,inf,865.0,169917.0,28000000.0,tt0365907,en,A Walk Among the Tombstones,84.812,114.0,Les gens ont peur de toutes les mauvaises choses,2368.0,6.3,Liam Neeson,34.171,Dan Stevens,30.793,David Harbour,9.814
1731,1701,It Must Be Heaven,19824,2019-12-04,4,12,2019,143,12191.0,46485.0,58769,201984,1412.0,,,,,,,,,,,,,,,,,
1732,1702,Charlie Mortdecai,14657,2015-01-21,21,1,2015,399,15441.0,106834.0,128410,201724,505.0,850.0,210860.0,60000000.0,tt3045616,en,Mortdecai,25.138,107.0,Le rafinement a un nom,2327.0,5.5,Johnny Depp,42.666,Gwyneth Paltrow,17.655,Ewan McGregor,19.483
1733,1703,Le Fils de Saul,15488,2015-11-04,4,11,2015,208,11022.0,65075.0,85022,201720,969.0,849.0,336050.0,1000000.0,tt3808342,hu,Saul fia,9.099,107.0,,847.0,7.1,Géza Röhrig,1.356,Levente Molnár,3.364,Urs Rechn,2.276
1734,1704,L'Apollonide Souvenirs de la maison close,12382,2011-09-21,21,9,2011,104,7367.0,50180.0,64413,201642,1938.0,,,,,,,,,,,,,,,,,
1735,1705,Maestro,14437,2014-07-23,23,7,2014,159,,42385.0,60516,201163,1265.0,864.0,279550.0,0.0,tt3476480,fr,Maestro,3.729,85.0,,50.0,6.1,Pio Marmaï,1.473,Michael Lonsdale,4.621,Déborah François,8.319
1736,1706,Take Shelter,12597,2012-01-04,4,1,2012,103,8195.0,72891.0,89421,200659,1948.0,896.0,64720.0,5000000.0,tt1675192,en,Take Shelter,13.319,120.0,,1341.0,7.1,Michael Shannon,20.214,Jessica Chastain,17.135,Katy Mixon,8.717
1737,1707,Lazarus Effect,15013,2015-03-11,11,3,2015,204,13186.0,86349.0,101092,200530,982.0,848.0,243940.0,3300000.0,tt2918436,en,The Lazarus Effect,20.954,83.0,On peut échapper à la mort... pas à l'enfer.,1188.0,5.2,Sarah Bolger,19.497,Amy Aquino,6.507,Olivia Wilde,21.558
1738,1708,Superstar (2012),12887,2012-08-29,29,8,2012,282,19120.0,104278.0,127012,200483,710.0,,,,,,,,,,,,,,,,,
