,tmdb_id,budget,imdb_id,original_language,original_title,tmdb_popularity,runtime,tagline,title,tmdb_vote_count,tmdb_vote_average,cast1,cast1_popularity,cast2,cast2_popularity,cast3,cast3_popularity
490,294466.0,0.0,tt3227548,fr,Papa Was Not a Rolling Stone,2.016,99.0,,Papa was not a Rolling Stone,32.0,5.9,Doria Achour,0.828,Aure Atika,10.012,Marc Lavoine,1.632
491,270646.0,0.0,tt3709678,en,Haganenet,1.879,120.0,,L'Institutrice,24.0,6.2,Sarit Larry,0.6,Avi Shnaidman,0.84,Lior Raz,9.832
492,152742.0,13500000.0,tt1924396,it,La migliore offerta,10.547,130.0,Un maître de la possession. Un crime d'obsession.,The Best Offer,2404.0,7.9,Geoffrey Rush,6.974,Jim Sturgess,8.923,Sylvia Hoeks,13.835
493,285394.0,0.0,tt3970310,fr,Bouboule,1.562,84.0,,Bouboule,23.0,3.6,David Thielemans,1.313,Julie Ferrier,2.786,Swann Arlaud,4.085
494,285387.0,0.0,tt2113636,fr,Colt 45,6.078,85.0,Une guerre sans merci dans la police,Colt 45,128.0,5.7,Gérard Lanvin,4.0,JoeyStarr,4.49,Alice Taglioni,7.802
495,284280.0,6200000.0,tt3480146,fr,Le Temps des aveux,1.787,95.0,,Le Temps des aveux,13.0,5.8,Raphaël Personnaz,6.95,Phoeung Kompheak,0.6,Olivier Gourmet,3.445
496,253944.0,0.0,tt3202374,fr,Arrête ou je continue,1.498,102.0,,Arrête ou je continue,22.0,4.8,Emmanuelle Devos,5.499,Mathieu Amalric,7.848,Anne Brochet,3.73
497,302047.0,0.0,tt3906718,fr,Le Parfum de la Carotte,1.122,26.0,,Le Parfum de la Carotte,5.0,4.5,Agnès Jaoui,0.733,Jean-Baptiste Marcenac,0.728,Daphné van Dessel ,0.6
498,188166.0,420000.0,tt2359024,en,Blue Ruin,11.723,91.0,Un homme qui a tout perdu est un homme qui n'a peur de rien,Blue Ruin,1186.0,6.8,Macon Blair,4.552,Devin Ratray,9.035,Amy Hargreaves,11.303
499,164251.0,30000000.0,tt1247690,en,Serena,11.863,110.0,Certains amours ne peuvent jamais lâcher prise.,Serena,891.0,5.6,Jennifer Lawrence,22.663,Bradley Cooper,40.631,Rhys Ifans,30.418
500,244509.0,0.0,tt1179031,en,Cold in July,12.567,110.0,,Cold in July,588.0,6.5,Michael C. Hall,9.262,Don Johnson,11.45,Sam Shepard,5.391
501,286101.0,0.0,tt2664838,fr,Des lendemains qui chantent,2.801,94.0,,Des lendemains qui chantent,52.0,5.8,Pio Marmaï,1.473,Laetitia Casta,8.645,Ramzy Bedia,9.627
502,255319.0,0.0,tt1671584,fr,Tante Hilda !,1.841,89.0,,Tante Hilda !,19.0,6.4,Josiane Balasko,4.523,François Morel,1.814,Sabine Azéma,2.953
503,244088.0,6000000.0,tt2465578,it,Il capitale umano,9.995,109.0,,Les Opportunistes,796.0,7.5,Fabrizio Bentivoglio,3.129,Valeria Bruni‑Tedeschi,8.63,Fabrizio Gifuni,2.091
504,271295.0,0.0,tt3252208,en,The Vivian Maier Mystery,0.994,50.0,,The Vivian Maier Mystery,5.0,8.0,,,,,,
505,209276.0,0.0,tt2567712,en,Starred Up,12.984,105.0,,Les Poings contre les murs,777.0,7.1,Jack O'Connell,8.423,Ben Mendelsohn,16.945,Rupert Friend,57.381
506,24043.0,0.0,tt0395561,en,God's Army 2: States of Grace,3.48,128.0,,God's Army 2: States of Grace,5.0,7.2,Ignacio Serricchio,9.557,Lucas Fleischer,2.749,Lamont Stephens,0.6
507,236827.0,0.0,tt2705326,fr,Terre des ours,2.047,82.0,,Terre des ours,16.0,7.2,Marion Cotillard,17.992,,,,
508,249164.0,11000000.0,tt1355630,en,If I Stay,30.944,107.0,Vivre pour aimer,Si je reste,3797.0,7.4,Chloë Grace Moretz,60.591,Jamie Blackley,4.259,Liana Liberato,13.47
509,286742.0,0.0,tt3129916,fr,Le beau monde,1.539,95.0,Je t'attends,Le beau monde,23.0,5.5,Ana Girardot,6.865,Bastien Bouillon,1.388,Baptiste Lecaplain,1.483
510,257381.0,0.0,tt3230092,fr,Week-ends,1.415,90.0,"Amours et désamours dans la vie de deux couples, le temps des week-ends.",Week-ends,15.0,4.1,Karin Viard,5.134,Noémie Lvovsky,3.016,Jacques Gamblin,1.959
511,923076.0,0.0,,fr,Le Rôle de Ma Vie,0.6,4.0,,Le Rôle de Ma Vie,0.0,0.0,Robin Clive,0.605,Kevin Dias,3.53,Milo,0.6
512,209350.0,0.0,tt2392326,en,Le Week-End,6.114,93.0,,Un week-end à Paris,105.0,6.2,Jim Broadbent,9.627,Lindsay Duncan,14.909,Jeff Goldblum,17.472
513,129670.0,12000000.0,tt1821549,en,Nebraska,10.237,115.0,La vie ne consiste pas à gagner ou à perdremais à savoir comment vous la finirez,Nebraska,1433.0,7.5,Bruce Dern,14.626,Will Forte,12.338,June Squibb,6.534
514,144336.0,35000000.0,tt1742334,en,Sabotage,41.547,109.0,Quand les chasseurs deviennent les proies.,Sabotage,1153.0,5.6,Arnold Schwarzenegger,44.327,Sam Worthington,22.021,Olivia Williams,14.252
515,38080.0,0.0,tt0073219,fr,Le Juge et l'Assassin,5.926,128.0,,Le Juge et l'Assassin,85.0,7.0,Philippe Noiret,5.494,Michel Galabru,3.293,Isabelle Huppert,7.06
516,307308.0,0.0,tt2800356,fr,Benoît Brisefer : Les taxis rouges,2.015,77.0,,Benoît Brisefer : les Taxis Rouges,23.0,4.4,Gérard Jugnot,2.076,Jean Reno,21.047,Thierry Lhermitte,1.816
517,264401.0,0.0,tt2618368,es,Gloria,9.943,120.0,,Gloria,99.0,7.3,Sofía Espinosa,2.735,Marco Pérez,0.6,Tatiana del Real,1.407
518,7347.0,4000000.0,tt0861739,pt,Tropa de Elite,47.005,115.0,Dans l'enfer des favelas.,Troupe d'élite,1755.0,8.1,Wagner Moura,15.284,Caio Junqueira,1.443,André Ramiro,4.699
519,279579.0,0.0,tt3744684,fr,Au fil d'Ariane,3.204,92.0,,Au fil d'Ariane,21.0,6.0,Ariane Ascaride,2.197,Jean-Pierre Darroussin,1.531,Jacques Boudet,0.701
520,203833.0,0.0,tt0816442,en,The Book Thief,19.293,131.0,Courage au-delà des mots.,La Voleuse de livres,3805.0,7.5,Geoffrey Rush,6.974,Sophie Nélisse,6.248,Emily Watson,14.099
521,239566.0,30000000.0,tt2473602,en,Get on Up,12.558,139.0,La légende du parrain de la soul : James Brown,Get On Up,422.0,6.7,Chadwick Boseman,13.756,Nelsan Ellis,3.811,Dan Aykroyd,12.724
522,240581.0,0.0,tt2545186,fr,À Coup Sûr,4.696,90.0,,À Coup Sûr,71.0,5.1,Laurence Arné,6.562,Eric Elmosnino,3.969,Valérie Bonneton,2.044
523,360690.0,0.0,,en,They Call Him Mister Babadook: The Making of The Babadook,7.193,35.0,,They Call Him Mister Babadook: The Making of The Babadook,4.0,5.1,Jennifer Kent,2.402,Essie Davis,12.72,Hayley McElhinney,7.22
524,238781.0,0.0,tt3600588,fr,24 jours,3.862,105.0,,"24 jours, la vérité sur l'affaire Ilan Halimi",65.0,6.8,Zabou Breitman,6.218,Pascal Elbé,1.62,Jacques Gamblin,1.959
525,17352.0,6000000.0,tt0052225,en,South Pacific,9.343,157.0,,South Pacific,79.0,6.4,Rossano Brazzi,4.512,Mitzi Gaynor,4.429,John Kerr,3.225
526,454670.0,0.0,,fr,"Mort d'Hitler, l'histoire d'un secret d'État",0.6,52.0,,"Mort d'Hitler, l'histoire d'un secret d'État",0.0,0.0,Pierre Tissot,0.6,,,,
527,14838.0,3500000.0,tt1199550,en,Hit and Run,8.18,84.0,,Hit and Run,52.0,4.4,Laura Breckenridge,5.221,Kevin Corrigan,11.293,Christopher Shand,0.84
528,114535.0,5.0,tt1931544,fr,Sport de filles,1.451,101.0,,Sport de filles,22.0,5.6,Marina Hands,6.694,Bruno Ganz,7.73,Josiane Balasko,4.523
529,112555.0,0.0,tt1683466,es,Gatos viejos,2.68,89.0,,Les Vieux chats,8.0,4.8,Bélgica Castro,0.6,Claudia Celedón,1.646,Catalina Saavedra,0.972
530,85549.0,0.0,tt1754078,es,Las acacias,2.216,85.0,,Les acacias,29.0,6.5,Germán de Silva,0.755,Hebe Duarte,1.176,Nayra Calle Mamani,0.6
531,75562.0,0.0,tt2036388,it,Io sono Li,3.009,98.0,Une arrivée. Une rencontre. Une attente. Un espoir.,La petite Venise,52.0,7.0,Zhao Tao,2.588,Rade Šerbedžija,7.918,Marco Paolini,2.103
532,98357.0,56000000.0,tt1235522,en,Broken City,32.017,109.0,La politique mène parfois à des machinations incroyables.,Broken City,1205.0,5.9,Mark Wahlberg,41.12,Russell Crowe,19.863,Catherine Zeta-Jones,13.147
533,129966.0,8806000.0,tt1921068,fr,David et Madame Hansen,2.275,89.0,Une rencontre inattendue,David et Madame Hansen,39.0,5.8,Isabelle Adjani,14.915,Alexandre Astier,1.056,Julie-Anne Roth,3.864
534,86467.0,9000000.0,tt1440732,en,Bel Ami,9.299,102.0,"Vénéneux, Sulfureux, Dangereux",Bel ami,442.0,5.2,Robert Pattinson,53.124,Uma Thurman,21.663,Christina Ricci,17.663
535,83390.0,0.0,tt1729630,fr,10 jours en or,7.27,95.0,,10 jours en or,75.0,5.3,Franck Dubosc,5.083,Claude Rich,4.481,Marie Kremer,2.281
536,85435.0,12468389.0,tt1640711,en,A Few Best Men,9.679,97.0,,My Best Men,383.0,5.8,Rebel Wilson,12.913,Xavier Samuel,5.9,Olivia Newton-John,5.322
537,147684.0,0.0,tt2144176,fr,Télé gaucho,2.307,112.0,,Télé gaucho,47.0,5.4,Félix Moati,2.329,Sara Forestier,6.298,Eric Elmosnino,3.969
538,14306.0,60000000.0,tt0822832,en,Marley & Me,72.47,110.0,Ils avaient tout prévu... sauf Marley !,Marley & moi,3931.0,7.2,Owen Wilson,34.946,Jennifer Aniston,15.682,Eric Dane,13.407
539,139725.0,0.0,tt1808426,fr,Quand je serai petit,1.889,95.0,,Quand je serai petit,19.0,6.3,Benoît Poelvoorde,4.237,Jean-Paul Rouve,6.144,Arly Jover,5.977
540,77016.0,7000000.0,tt1855199,en,End of Watch,19.466,108.0,Chaque patrouille peut être la dernière.,End of Watch,2586.0,7.3,Jake Gyllenhaal,25.473,Michael Peña,15.394,Natalie Martinez,20.114
541,109391.0,0.0,tt1618445,en,The We and the I,6.065,100.0,,The We and the I,51.0,5.6,Michael Brodie,0.6,Laidychen Carrasco,0.6,Raymond Delgado,0.6
542,,,,,,,,,,,,,,,,,
543,110160.0,9500000.0,tt1650048,fr,Laurence Anyways,10.786,158.0,Ce que femme veut…,Laurence Anyways,708.0,7.7,Melvil Poupaud,5.984,Suzanne Clément,8.048,Nathalie Baye,7.728
544,323665.0,0.0,tt3727982,en,Ava's Possessions,16.48,89.0,,Ava's Possessions,114.0,5.7,Louisa Krause,10.526,Whitney Able,6.369,Deborah Rush,6.829
545,60422.0,4000000.0,tt1719071,en,Another Happy Day,9.609,113.0,,Another Happy Day,94.0,5.7,Ellen Barkin,9.593,Ezra Miller,30.291,Ellen Burstyn,7.94
546,78381.0,7000000.0,tt1756851,en,Twixt,8.528,89.0,,Twixt,206.0,4.9,Val Kilmer,19.649,Bruce Dern,14.626,Elle Fanning,16.887
547,129431.0,0.0,tt1847616,fr,J'enrage de son absence,1.732,98.0,,J'enrage de son absence,12.0,5.9,William Hurt,31.339,Alexandra Lamy,5.223,Augustin Legrand,1.444
548,123018.0,0.0,tt2214852,fr,Ma bonne étoile,3.409,96.0,,Ma bonne étoile,21.0,6.3,Christophe Lambert,12.561,Claude Brasseur,1.465,Fleur Lise,1.4
549,45256.0,3890000.0,tt0059112,en,Do Not Disturb,4.58,102.0,,Do Not Disturb,17.0,6.1,Doris Day,7.347,Rod Taylor,6.392,Hermione Baddeley,6.138
550,134722.0,0.0,tt2173668,fr,Rengaine,0.835,78.0,,Rengaine,7.0,5.1,Slimane Dazi,2.158,Stéphane Soo Mongo,1.22,Sabrina Hamida,0.6
551,94348.0,45000000.0,tt1712170,en,Alex Cross,13.166,101.0,Ne croisez jamais son chemin,Alex Cross,601.0,5.2,Tyler Perry,5.284,Edward Burns,10.94,Matthew Fox,8.912
552,137370.0,0.0,tt2246909,fr,Pauline détective,3.165,101.0,,Pauline détective,55.0,5.6,Sandrine Kiberlain,7.897,Audrey Lamy,6.049,Claudio Santamaria,2.583
553,122089.0,0.0,tt1846472,fr,Après Mai,4.681,122.0,,Après Mai,60.0,6.1,Clément Métayer,1.281,Lola Créton,2.117,Felix Armand,0.6
554,76451.0,0.0,tt1753887,nl,Hasta la Vista,7.78,115.0,,Hasta La Vista,129.0,6.9,Robrecht Vanden Thoren,3.741,Gilles De Schryver,3.088,Tom Audenaert,2.392
555,37080.0,7000000.0,tt1121977,en,Mother and Child,9.832,127.0,,Mother and Child,107.0,6.8,Naomi Watts,29.192,Annette Bening,17.467,Kerry Washington,13.386
556,33511.0,0.0,tt1266029,en,Nowhere Boy,14.51,98.0,,Nowhere Boy,691.0,7.2,Aaron Taylor-Johnson,11.272,Anne-Marie Duff,6.322,Kristin Scott Thomas,9.902
557,,,,,,,,,,,,,,,,,
558,23172.0,28000000.0,tt1273678,en,The Spy Next Door,51.802,94.0,50% Agent Secret. 50% Baby-Sitter. 100% Nanny Chan !,Kung Fu Nanny,1049.0,5.8,Jackie Chan,26.33,Amber Valletta,20.066,Madeline Carroll,16.372
559,27586.0,10000000.0,tt1017451,en,The Runaways,16.144,106.0,Nous sommes en 1975 et elles sont sur le point d'exploser.,Les Runaways,657.0,6.4,Kristen Stewart,27.094,Dakota Fanning,23.46,Scout Taylor-Compton,7.619
560,39781.0,3500000.0,tt0842926,en,The Kids Are All Right,12.153,104.0,,Tout va bien ! The Kids Are All Right,1208.0,6.6,Julianne Moore,16.049,Annette Bening,17.467,Mark Ruffalo,10.768
561,44639.0,2000000.0,tt1645089,en,Inside Job,13.366,110.0,Le film qui a coûté $ 20.000.000.000.000.,Inside job,743.0,7.7,Matt Damon,25.666,William Ackman,0.6,Barack Obama,4.89
562,102752.0,0.0,tt1646963,en,Cleveland Versus Wall Street,1.176,98.0,,Cleveland contre Wall Street,9.0,7.3,Barbara Anderson,0.6,Keith Taylor,0.6,Michael Osinski,0.6
563,111481.0,0.0,tt1345444,fr,L'arbre et la forêt,1.053,95.0,,L'arbre et la forêt,6.0,6.1,Guy Marchand,3.097,Françoise Fabian,8.202,Sabrina Seyvecou,2.934
564,59015.0,0.0,tt1646127,fr,Simon Werner a disparu,2.638,93.0,"Un premier film maitrisé, rendant hommage à Gus Van Sant",Simon Werner a disparu...,37.0,6.1,Ana Girardot,6.865,Jules Pelissier,0.828,Laurent Delbecque,2.131
565,,,,,,,,,,,,,,,,,
566,739413.0,0.0,tt13029044,en,Mother/Android,467.151,110.0,Nous sommes tous programmés pour survivre.,Mother/Android,460.0,5.8,Chloë Grace Moretz,60.591,Algee Smith,9.811,Raúl Castillo,3.734
567,43409.0,0.0,tt1594534,fr,Sans laisser de traces,3.303,95.0,,Sans laisser de traces,35.0,6.4,Benoît Magimel,5.454,François-Xavier Demaison,3.186,Julie Gayet,2.354
568,63976.0,0.0,tt1686022,fr,Ce n'est qu'un début,0.6,102.0,"Classe de maternelle. Ce matin, atelier philosophie!",Ce n'est qu'un début,7.0,6.1,,,,,,
569,,,,,,,,,,,,,,,,,
570,27583.0,0.0,tt1234654,en,Greenberg,23.131,107.0,,Greenberg,438.0,5.9,Ben Stiller,13.39,Greta Gerwig,6.241,Rhys Ifans,30.418
571,45649.0,500000.0,tt1612774,en,Rubber,10.282,85.0,L'histoire déjantée d'un pneu serial killer !,Rubber,745.0,5.9,Thomas F. Duffy,4.523,David Bowe,4.269,Stephen Spinella,6.543
572,62116.0,0.0,tt1653911,fr,"Nannerl, la soeur de Mozart",2.241,120.0,,"Nannerl, la sœur de Mozart",27.0,6.5,Marie Féret,1.788,Marc Barbé,0.84,Delphine Chuillot,2.946
573,56174.0,0.0,tt1590157,fr,Sans queue ni tête,1.539,95.0,,Sans queue ni tête,13.0,4.9,Isabelle Huppert,7.06,Bouli Lanners,4.998,Richard Debuisne,0.6
574,34647.0,13000000.0,tt1191111,en,Enter the Void,13.411,154.0,,Enter the Void,1387.0,7.4,Paz de la Huerta,9.41,Nathaniel Brown,5.482,Cyril Roy,1.423
575,267299.0,0.0,tt1653853,fr,Entre nos Mains,1.273,88.0,,Entre nos Mains,2.0,6.0,,,,,,
576,22832.0,40000000.0,tt1186367,en,Ninja Assassin,166.171,99.0,"N'ayez pas peur de l'arme, mais de la main qui la manie.",Ninja Assassin,1131.0,6.5,Rain,2.617,Naomie Harris,14.064,Sung Kang,11.474
577,57401.0,0.0,,fr,Ma petite planète chérie,0.6,44.0,,Ma petite planète chérie,3.0,8.2,Nadine Servan,0.6,Françoise Monneret,0.6,Marie-Camille Matthias,0.6
578,51814.0,0.0,tt1703826,fr,Le Café du pont,1.264,95.0,,Le Café du pont,4.0,6.3,Bernard Campan,1.856,Cécile Rebboah,1.847,Thomas Durastel,0.6
579,,,,,,,,,,,,,,,,,
580,139828.0,0.0,tt2401196,en,Tsar to Lenin,0.779,63.0,,Tsar to Lenin,5.0,7.0,Max Eastman,1.214,Vladimir Lenin,0.998,Leon Trotsky,1.62
581,27569.0,31000000.0,tt1244659,en,Extraordinary Measures,10.041,105.0,N'attendez pas de miracles. Provoquez-le.,Mesures exceptionnelles,247.0,6.2,Brendan Fraser,14.788,Harrison Ford,18.142,Keri Russell,13.056
582,51276.0,0.0,tt1693830,ru,Овсянки,4.024,74.0,,Le dernier voyage de Tanya,46.0,6.7,Yuliya Aug,3.211,Igor Sergeev,0.652,Viktor Sukhorukov,4.886
583,43609.0,1600000.0,tt1193507,en,My Own Love Song,8.366,97.0,,My Own Love Song,47.0,6.3,Renée Zellweger,11.524,Forest Whitaker,16.567,Madeline Zima,15.512
584,48392.0,4466000.0,tt1278449,sv,Sound of Noise,6.344,102.0,,Sound of Noise,111.0,7.3,Bengt Nilsson,0.6,Sanna Persson,3.014,Magnus Börjeson,0.6
585,57390.0,0.0,tt0383245,fr,Capelito Daddy,0.6,42.0,,Capelito le champignon magique,0.0,0.0,Amanda Delgado,0.6,,,,
586,37905.0,0.0,tt1183276,fr,La Horde,9.348,98.0,,La Horde,328.0,5.9,Claude Perron,5.032,Jean-Pierre Martins,4.548,Ériq Ebouaney,2.26
587,62792.0,0.0,tt1653893,fr,La vie sauvage des animaux domestiques,1.436,90.0,,La vie sauvage des animaux domestiques,4.0,7.5,Luise Bähr,3.445,André Dussollier,3.534,,
588,49001.0,0.0,tt1479269,fr,L'Autre monde,5.974,100.0,,L'Autre monde,59.0,5.4,Grégoire Leprince-Ringuet,2.23,Melvil Poupaud,5.984,Pauline Étienne,4.931
589,45127.0,28000000.0,tt0491046,es,Manolete,10.326,92.0,,Manolete,90.0,5.9,Adrien Brody,16.495,Penélope Cruz,26.796,Nacho Aldeguer,1.276
590,12166.0,0.0,tt1217243,ja,アキレスと亀,5.373,119.0,,Achille et la tortue,72.0,7.0,Takeshi Kitano,9.538,Kanako Higuchi,3.613,Yūrei Yanagi,1.864
591,45595.0,0.0,tt1366409,en,Miral,8.572,112.0,,Miral,44.0,6.1,Freida Pinto,8.625,Hiam Abbass,10.534,Willem Dafoe,33.036
592,31007.0,0.0,tt1183923,en,Welcome to the Rileys,10.276,110.0,,Welcome to the Rileys,332.0,6.6,Kristen Stewart,27.094,James Gandolfini,9.657,Melissa Leo,7.431
593,38542.0,800000.0,tt1379177,en,The Disappearance of Alice Creed,10.408,100.0,,La Disparition d'Alice Creed,424.0,6.5,Gemma Arterton,19.879,Martin Compston,10.487,Eddie Marsan,55.083
594,43943.0,0.0,tt1278379,en,Jack Goes Boating,7.325,91.0,,Rendez-vous l'été prochain,93.0,5.9,Philip Seymour Hoffman,13.325,John Ortiz,12.939,Richard Petrocelli,1.356
595,53389.0,0.0,tt1135083,fr,Krach,4.055,87.0,,Krach,15.0,4.6,Gilles Lellouche,6.318,Vahina Giocante,4.214,Charles Berling,1.555
596,27339.0,0.0,tt0274735,en,The Pretender: Island of the Haunted,4.703,91.0,,Le Caméléon : L'Antre du diable,9.0,6.8,Michael T. Weiss,11.617,Andrea Parker,4.7,Patrick Bauchau,10.624
597,26022.0,12000000.0,tt1188996,hi,My Name Is Khan,30.737,161.0,,My Name Is Khan,1001.0,8.1,Shah Rukh Khan,11.831,Kajol,8.188,Jimmy Shergill,2.626
598,367254.0,0.0,tt0322228,en,Eyes of war,0.6,,,Eyes of war,0.0,0.0,,,,,,
599,52274.0,0.0,tt1512685,es,Los ojos de Julia,16.352,116.0,Vous ne pouvez pas vous cacher dans le noir.,Les yeux de Julia,632.0,6.6,Belén Rueda,7.663,Pablo Derqui,2.888,Joan Dalmau,1.649
600,37861.0,5641880.0,tt0862467,en,Valhalla Rising,13.016,90.0,,"Le Guerrier silencieux, Valhalla Rising",956.0,6.1,Mads Mikkelsen,39.043,Gary Lewis,12.276,Jamie Sives,5.511
601,44241.0,0.0,tt1405807,fr,Le Baltringue,2.452,79.0,,Le Baltringue,22.0,2.9,Vincent Lagaf,1.043,Philippe Cura,0.778,Alban Casterman,1.788
602,,,,,,,,,,,,,,,,,
603,670227.0,0.0,,fr,Avec Castro à l'heure du crime,0.6,52.0,,Avec Castro à l'heure du crime,0.0,0.0,,,,,,
604,89301.0,0.0,tt1451621,fr,Joseph et la fille,1.417,86.0,,Joseph et la fille,0.0,0.0,Jacques Dutronc,6.152,Hafsia Herzi,5.927,Aurélien Recoing,5.278
605,31867.0,32000000.0,tt1053424,en,Repo Men,14.022,118.0,"Pour un prix, n'importe quel organe de votre corps peut être remplacé. Mais il peut également être repris.",Repo men,1539.0,6.3,Jude Law,18.596,Forest Whitaker,16.567,Alice Braga,35.218
606,4786.0,0.0,tt0405393,es,Rudo y Cursi,12.802,106.0,"Même lorsque votre chance est épuisée, certaines choses ne changent jamais.",Rudo et Cursi,164.0,7.0,Gael García Bernal,6.692,Diego Luna,13.947,Guillermo Francella,7.889
607,22538.0,85000000.0,tt0446029,en,Scott Pilgrim vs. the World,55.494,112.0,"Une fille canon, 7 ex à combattre, tous les coups sont permis.",Scott Pilgrim,6298.0,7.5,Michael Cera,12.793,Mary Elizabeth Winstead,29.188,Ellen Wong,2.666
608,63319.0,0.0,tt1587119,fr,Belle épine,5.214,80.0,,Belle épine,40.0,5.5,Léa Seydoux,33.274,Anaïs Demoustier,4.78,Johan Libéreau,3.114
609,25846.0,30000000.0,tt1081935,it,Baarìa,11.696,150.0,,Baarìa,529.0,7.2,Francesco Scianna,6.068,Margareth Madè,2.154,Lina Sastri,3.619
610,28874.0,0.0,tt1474276,ja,サマーウォーズ,47.582,114.0,,Summer Wars,705.0,7.5,Ryunosuke Kamiki,8.51,Nanami Sakuraba,7.078,Mitsuki Tanimura,7.987
611,72355.0,0.0,tt1695990,fr,Au fond des bois,4.46,102.0,,Au fond des bois,17.0,6.0,Isild Le Besco,3.521,Nahuel Pérez Biscayart,5.713,Jérôme Kircher,2.259
612,83748.0,0.0,tt1173744,es,La Rabia,4.088,85.0,,La Rabia,15.0,5.0,Analía Couceyro,1.48,Víctor Hugo Carrizo,0.6,Nazarena Duarte,0.6
613,52369.0,0.0,tt1336601,fr,La Meute,5.146,85.0,,La Meute,49.0,4.5,Yolande Moreau,4.664,Émilie Dequenne,4.783,Benjamin Biolay,1.819
614,48415.0,4000000.0,tt1529235,it,Benvenuti al sud,9.693,104.0,,Bienvenue dans le sud,1618.0,6.7,Claudio Bisio,1.786,Alessandro Siani,1.443,Angela Finocchiaro,3.748
615,53988.0,0.0,tt1483778,fr,La reine des pommes,1.925,84.0,,La reine des pommes,22.0,5.4,Valérie Donzelli,3.912,Jérémie Elkaïm,2.066,Béatrice de Staël,0.6
616,76247.0,0.0,tt1593721,fr,Les Arrivants,0.6,113.0,,Les Arrivants,1.0,7.0,,,,,,
617,54083.0,0.0,tt1438535,fr,Film Socialisme,3.525,102.0,,Film Socialisme,40.0,6.0,Catherine Tanvier,0.6,Christian Sinniger,2.285,Jean-Marc Stehlé,0.6
618,30312.0,0.0,tt1049400,en,Outrage,6.052,90.0,,Outrage,24.0,6.4,Tammy Baldwin,0.6,Wayne Barrett,0.6,Elizabeth Birch,0.6
619,23706.0,15000000.0,tt0881891,en,All About Steve,12.245,100.0,,All About Steve,826.0,4.9,Sandra Bullock,24.909,Thomas Haden Church,16.225,Bradley Cooper,40.631
620,774741.0,0.0,tt13834480,en,Diary of a Wimpy Kid,425.288,58.0,Nouveau collège. Vieux fromage.,Le Journal d'un dégonflé,211.0,6.5,Brady Noon,3.497,Ethan William Childress,2.229,Hunter Dillon,8.377
621,15941.0,0.0,tt0482473,es,Los Borgia,4.456,146.0,,Les Borgia,24.0,5.1,Lluís Homar,4.234,Sergio Peris-Mencheta,9.295,María Valverde,15.875
622,8915.0,40000000.0,tt1129445,en,Amelia,8.573,111.0,,Amélia,187.0,5.7,Hilary Swank,22.758,Richard Gere,31.738,Aaron Abrams,5.971
623,31162.0,10000000.0,tt1569364,ru,Чёрная Молния,9.115,102.0,Prépare-toi à voler,L'éclair noir,134.0,6.2,Grigoriy Dobrygin,1.867,Ekaterina Vilkova,6.464,Ivan Zhidkov,2.664
624,108334.0,0.0,tt0787498,en,Not Like Everyone Else,4.038,89.0,,Not Like Everyone Else,3.0,4.7,Alia Shawkat,15.307,Illeana Douglas,8.057,Eric Schweig,13.615
625,23023.0,48000000.0,tt0808510,en,Tooth Fairy,67.803,110.0,Y'a un truc qui cloche !,Fée malgré lui,1676.0,5.5,Dwayne Johnson,27.81,Stephen Merchant,16.177,Ashley Judd,16.051
626,120185.0,0.0,tt1264890,fr,Louise Michel la rebelle,0.781,90.0,,Louise Michel la rebelle,6.0,5.8,Sylvie Testud,6.682,Nathalie Boutefeu,3.89,Alexandre Steiger,2.131
627,243938.0,36000000.0,tt2637294,en,Hot Tub Time Machine 2,18.165,93.0,La loi de l'espace-temps va bientôt être enfreinte,La Machine à démonter le temps 2,730.0,5.2,Rob Corddry,6.654,Craig Robinson,10.969,Clark Duke,8.149
628,696806.0,0.0,tt2463208,en,The Adam Project,2379.779,106.0,Quand le passé rencontre le futur.,Adam à travers le temps,1821.0,7.0,Ryan Reynolds,45.282,Walker Scobell,5.765,Mark Ruffalo,10.768
629,46106.0,0.0,tt1508290,ja,キャタピラー,1.8,95.0,,Le Soldat Dieu,20.0,6.3,Shinobu Terajima,5.006,Keigo Kasuya,0.84,Sabu Kawahara,1.736
630,48524.0,0.0,tt0098520,fr,Trop belle pour toi,6.457,91.0,,Trop belle pour toi,75.0,6.5,Josiane Balasko,4.523,Gérard Depardieu,11.087,Carole Bouquet,14.225
631,23759.0,12000000.0,tt1020558,en,Centurion,18.709,97.0,La légende s'écrit dans le sang,Centurion,1100.0,6.2,Michael Fassbender,17.321,Olga Kurylenko,25.482,David Morrissey,10.278
632,67367.0,0.0,tt1424062,fr,L'Épine dans le cœur,0.977,86.0,,L'Épine dans le cœur,10.0,6.2,Suzette Gondry,0.6,Jean-Yves Gondry,0.6,Michel Gondry,1.982
633,170522.0,30000000.0,tt3759416,fr,Astérix: Le domaine des dieux,23.039,82.0,,Astérix : Le Domaine Des Dieux,1083.0,6.8,Roger Carel,2.697,Alexandre Astier,1.056,Lionnel Astier,2.296
634,2588.0,6500000.0,tt0456340,es,Caótica Ana,3.156,119.0,,Caótica Ana,41.0,6.2,Manuela Vellés,4.082,Charlotte Rampling,11.395,Bebe,1.176
635,45585.0,0.0,tt1728130,fr,Kill Me Please,2.455,95.0,,Kill Me Please,36.0,6.8,Aurélien Recoing,5.278,Virginie Efira,19.056,Benoît Poelvoorde,4.237
